荠	薺
荡	盪 蕩
荣	榮
荤	葷
荥	滎
荦	犖
荧	熒
荨	蕁
荩	藎
荪	蓀
荫	蔭
荬	蕒
荭	葒
荮	葤
药	葯 藥
荳	豆
荶	䕾
荽	萎
莀	農
莅	涖 蒞
莆	蒲
莊	荘 𤖄 𤖈 𦻊 𠗎 𤕶 庄
莓	苺
莕	荇
莖	茎
莜	蓧
莢	荚
莧	苋
莩	殍
莫	𦮅 䒬 𦱴
莱	萊
莲	蓮
莳	蒔
莴	萵
莵	菟
莶	薟
获	穫 獲
莸	蕕
莹	瑩
莺	鶯
莼	蒓 蓴
莿	朿 刺
菀	苑
菅	𦭂
菇	苽 菰
菋	苿
菌	蕈 滾
菑	𠙹 𠙾 𠚀 災 灾 烖 甾
菓	果
菔	蔔
菝	蔽
菟	莵
菢	勽
菤	𦶘
菫	堇 䒺 𦻍 𦸧 𦻋 𦸨
華	崋 䔢 蕐 华
菰	苽 菇
菱	菱 𧅊
菴	庵 葊
菷	帚
菸	烟 煙
菻	麻
萁	𦬟
萅	春
萆	蔽 蓖
萇	苌
萊	莱
萌	萠 鋂
萎	荽
萚	蘀
萝	蘿
萠	萌
萤	螢
营	營
萦	縈
萧	蕭
萨	薩
萬	万 卍 㸘 𤍚 𢁭
萱	萲
萲	萱
萵	莴
萼	蕚
落	落
葁	薑
葉	葉 叶
葊	菴
葒	荭
著	着 螫
葚	椹
葢	蓋 盖
董	𦱦
葤	荮
葦	苇
葫	胡
葬	塟 𦽱 𦱼 𧂥 𦿑
葯	藥 药
葱	蔥
葷	荤
蒀	馧
蒇	蕆
蒉	蕢
蒋	蔣
蒌	蔞
蒍	蔿
蒓	蓴 莼
蒔	莳
蒙	懞
蒞	涖 莅
蒭	芻
蒲	莆
蒸	烝
蒼	𡶍 𦭆 苍
蓀	荪
蓆	席
蓋	𤇁 盖 葢
蓍	𦮂
蓑	𠱗 𡔤
蓖	芘 萆
蓝	藍
蓟	薊
蓠	蘺
蓡	參
蓣	蕷
蓥	鎣
蓦	驀
蓧	莜
蓮	苓 莲
蓯	苁
蓴	蒓 莼
蓺	埶 秇 藝
蓼	蓼
蓽	𦸩 荜
蔂	虆
蔔	菔 卜
蔚	嶎
蔞	褸 蒌
蔡	𣞖
蔣	蒋
蔥	葱
蔦	茑
蔭	廕 荫
蔴	麻
蔵	藏
蔷	薔
蔹	蘞
蔺	藺
蔼	藹
蔽	芘
蔿	蒍
蕁	荨
蕆	蒇
蕈	菌
蕊	蘂 蕋
蕋	蕊
蕎	荍 荞
蕐	華
蕒	荬
蕓	芸
蕕	莸
蕘	荛
蕚	萼
蕡	𦶁
蕢	𤆂 簣 籄 蒉
蕣	橓
蕤	甤
蕩	偒 盪 蘯 荡
蕪	芜
蕭	萧
蕰	薀
蕲	蘄
蕴	蘊 藴
蕷	蓣
薀	蕰
薅	茠
薈	荟
薊	蓟
薌	芗
薏	𦺳
薑	姜 葁
薓	參
薔	蔷
薘	荙
薟	蘞 莶
薦	𧲛 荐
薩	萨
薫	薰
薬	藥
薮	藪
薯	藷
薰	薫
薳	䓕
薴	苧
薺	萕 荠
藇	𨣦
藉	借 𧃫 耤
藍	蓝
藎	荩
藏	蔵 匨
藓	蘚
藝	兿 秇 埶 蓺 艺
藟	蘽
藤	籐
藥	薬 葯 药
藦	蘑
藪	籔 薮
藴	蘊 蕴
藶	苈
藷	薯
藹	蔼
藺	蔺
蘀	萚
蘂	蕊
蘄	蕲
蘆	蘆 芦
蘇	苏
蘊	蕴
蘋	苹
蘎	驥
蘏	蘔
蘑	藦
蘓	蘇
蘔	蘏
蘖	蘗 櫱
蘗	檘
蘘	𧅍
蘚	藓
蘞	薟 蔹
蘢	茏
蘤	花
蘧	𠙢
蘬	𦺕
蘭	兰
蘯	盪 蕩
蘺	蓠
蘽	藟
蘿	蘿 萝
虆	蔂
虍	𧇁
虎	乕 𧇂 虝 𪊖
虏	虜
虐	乇 𧆱 𣑅 䖈
虑	慮
虓	唬 猇
虔	䖍
處	処 䖏 处
虖	呼 乎
虚	虛
虛	𣦄 虚
虜	虜 擄 虏
虝	虎
虞	𠈌 吳 𩦢
號	号
虡	𧇆
虣	暴
虧	亏
虫	蟲 虺
虬	蚪 虯
虮	蟣
虯	虬
虱	蝨
虺	蝰 虫
虽	雖
虾	蝦
虿	蠆
蚀	蝕
蚁	蟻
蚂	螞
蚃	蠁
蚊	螡 蟁
蚋	蜹
蚓	螾
蚔	𧏁
蚕	蠶
蚘	痐 蛔 蛕
蚝	螆
蚤	䖣
蚦	蚺
蚪	虬
蚬	蜆
蚺	蚦
蛄	蛌
蛆	𧐅
蛊	蠱
蛋	旦 蜑
蛌	蛄
蛍	螢
蛎	蠣
蛏	蟶
蛓	螆
蛔	蜖 蚘 蛕
蛕	蚘 蛔
蛗	𧌓
蛙	鼃 䵷
蛛	鼄
蛮	蠻
蛰	蟄
蛱	蛺
蛲	蟯
蛳	螄
蛴	蠐
蛺	蛱
蛻	蜕
蜂	蠭
蜆	蚬
蜇	𧋍
蜋	螂
蜍	蠩
蜑	蛋
蜕	蛻
蜖	蛔
蜗	蝸
蜘	鼅
蜜	𦸞
蜝	蜞
蜞	蜝
蜡	䄍 蠟 蜡
蜨	蝶
蜫	䖵
蜶	蟀
蜹	蚋
蜺	霓
蝃	螮
蝇	蠅
蝈	蟈
蝉	蟬
蝋	蠟
蝎	蠍
蝕	蚀
蝟	猬
蝥	蟊
蝦	鰕 虾
蝨	虱
蝯	猨 猿
蝱	䖟
蝴	胡
蝶	蜨
蝸	蜗
蝼	螻
蝾	蠑
蝿	蠅
螀	螿
螂	蜋
螄	蛳
螆	蚝 蛓
融	螎
螎	融
螗	螳
螘	蟻
螙	蠹 蠧
螞	蚂
螢	蛍 萤
螨	蟎
螫	著
螬	𧕐
螮	蝃 䗖
螳	螗
螵	蜱
螺	螺 蠃
螻	蝼
螽	𧕠
螾	蚓
螿	螀
蟀	蜶
蟁	蚊
蟄	蛰
蟇	蟆
蟈	蝈
蟊	𧐘 蝥
蟎	螨
蟏	蠨
蟒	蠎
蟚	蟛
蟛	蟚
蟣	虮
蟬	蝉
蟮	蟺
蟯	蛲
蟲	虫
蟶	蛏
蟹	蠏
蟺	蟮
蟻	螘 蚁
蠁	蚃
蠃	螺
蠅	蝇
蠆	虿
蠍	蝎
蠎	蟒
蠏	蟹
蠐	蛴
蠑	蝾
蠔	𧐢
蠟	蜡
蠡	𢍝 𥯵
蠢	惷 𢧋
蠣	蛎
蠧	蠹 螙
蠨	蟏
蠩	蜍
蠭	𧒒 蜂
蠱	蛊
蠶	蚕
蠹	蠧 螙
蠻	蛮
衂	衄
衄	衂
衅	釁
衆	眾 𠂝 众
衇	脈 脉
行	行
衒	炫
術	术
衔	銜
衕	同
街	亍
衚	胡
衛	衞 卫
衝	𧘂 冲
衞	衛
衟	道
衡	𡘻 𡙉
衣	衤
衤	衣
补	補
表	𧘝 𧞧 𧜫 錶
衬	襯
衮	𧚹 袞
衰	𠆂 𠌺
衹	只
衽	袵
衿	紟 襟
袄	襖
袅	嬝 裊
袆	褘
袋	帒
袒	襢
袖	褎 褏
袜	襪
袞	衮
袠	帙
袭	襲
袯	襏
袴	褲 絝
袵	衽
袷	裌
裂	裂
装	裝
裆	襠
裈	褌
裉	褃
裊	嬝 袅
裌	袷
裏	里 裡 里
裒	鴄
裔	𧘉 𧘊
裘	求
裙	帬 裠 𧛬
補	𢒏 补
裝	装
裠	裙
裡	裏 里
裢	褳
裣	襝
裤	褲
裥	襇
裴	裵
裵	裴
裸	裸 躶 𡑤
製	制
褃	裉
複	復 复
褌	裈
褎	褏
褏	褎 袖
褒	襃
褓	褴 緥
褘	袆
褛	褸
褟	溻
褢	褱
褧	絅
褱	褢 懷
褲	綯 絝 袴 裤
褳	裢
褴	褓 襤
褵	縭
褶	襲
褸	蔞 褛
褺	䙝 褻
褻	䙝 褺 亵
襁	繈 繦
襃	褒
襄	㐮 𡣿 𠆝 𧞜
襇	裥
襍	雜
襏	袯
襕	襴
襖	澳 𥜌 袄
襜	襝 輦
襝	襜 裣
襟	衿
襠	裆
襢	袒
襤	襤 褴
襪	韈 袜 韤
襬	䙓
襮	幞 𧟊
襯	儭 衬
襲	㦻 𧟛 褶 袭
襴	幱
襾	西
西	覀 𠧧 㢴
覀	西
要	𡢗 𦥼 𠾅
覃	𪉙 𪉞 𪉲
覆	復 复
覇	霸
覈	核
覉	羈
覊	羈
見	见
覌	觀
覎	觃
規	槻 规
覐	覺
覓	覔 觅
覔	覓
視	眎 𥄙 眡 𥄚 𥅭 𥉙 𤋇 视
覘	䦓 𦕒 觇
覙	覼
覚	覺
覡	觋
覥	靦 觍
覦	觎
覩	睹
親	𢈥 寴 𡩁 亲
覬	觊
覯	觏
覰	覷
覲	觐
観	觀
覵	覸
覷	覰 觑
覸	覵
覺	覚 覐 𧠭 斍 觉
覽	覧 览
覿	觌
觀	覌 𥍊 𥸑 𥷯 观
见	見
观	觀
觃	覎
规	規
觅	覓
视	視
觇	覘
览	覽
觉	覺
觊	覬
觋	覡
觌	覿
觍	覥
觎	覦
觏	覯
觐	覲
觑	覷
角	甪
觔	斤
觕	粗 麄 麤
觜	咀 嘴
觝	牴
觞	觴
解	觧
觥	觵
触	觸
觧	解
觯	觶
觴	觞
觵	觥
觶	𧣄 觯
觸	𧢻 触
言	訁 𢍗 𢍬
訁	讠
訂	订
訃	讣
訇	渹 𢕐
計	计
訊	𧨼 訙 𧫓 䛜 𠱖 讯
訌	讧
討	讨
訐	讦
訒	讱
訓	𧥥 馴 训
訕	讪
訖	讫
託	侂 讬
記	记
訙	訊
訚	誾
訛	譌 讹
訝	讶
訟	䛦 𧧡 吅 㕬 讼
訠	矧
訢	䜣
訣	诀
訥	吶 讷
訦	諶
訩	詾 讻
訪	访
設	设
許	许
訳	譯
訴	愬 诉
訶	呵 㱒 诃
診	诊
註	注
証	證
訽	詬
詁	诂
詆	诋
詋	呪
詎	讵
詐	醡 诈
詒	诒
詔	诏
評	评
詖	诐
詗	诇
詘	诎
詛	𥛜 謯 诅
詞	𧥝 词
詟	讋
詠	咏
詡	诩
詢	询
詣	诣
詤	謊
試	试
詧	察
詩	𧥳 诗
詫	诧
詬	訽 呴 诟
詭	诡
詮	诠
詰	诘
話	䛡 𦧵 话
該	该
詳	详
詵	侁 駪 诜
詶	酬
詻	咯
詼	诙
詾	訩
詿	诖
誄	诔
誅	诛
誆	诓
誇	夸 𧥢
誉	譽
誊	謄
誌	志
認	认
誐	哦
誑	诳
誒	唉 诶
誓	𣂶 𣂯
誕	𧩙 诞
誖	𢨋
誘	䛻 羐 诱
誚	譙 诮
語	语
誠	诚
誡	诫
誣	诬
誤	悞 误
誥	𢍎 𧧞 𧧙 诰
誦	诵
誨	𠲯 诲
誩	競 𧮣
說	説 说
説	說 说
読	讀
誰	谁
課	课
誶	谇
誹	诽
誼	谊
誾	訚
調	调
諁	啜
諂	谄
諄	𧭫 谆
諅	𧥽
談	譚 谈
諉	餵 诿
諊	鞫
請	请
諌	諫
諍	诤
諏	诹
諑	诼
諒	谅
諕	唬
論	論 论
諗	谂
諛	谀
諜	谍
諝	谞
諞	谝
諠	喧
諡	謚
諢	诨
諤	讍 囮 谔
諦	谛
諧	龤 谐
諩	譜
諫	𧧅 谏
諭	谕
諮	咨 嗞 谘
諱	讳
諳	谙
諵	喃
諶	訦 谌
諷	讽
諸	𢒕 诸
諺	𠷗 谚
諼	煖 谖
諾	喏 诺
謀	𠰔 𧦥 谋
謁	谒
謂	谓
謄	誊
謅	诌
謊	詤 谎
謌	歌
謎	谜
謐	谧
謔	谑
謕	啼
謖	谡
謗	谤
謙	𥡝 谦
謚	諡 谥
講	讲
謝	谢
謠	谣
謡	謠 谣
謨	𠻚 𢜯 譕 谟
謫	讁 谪
謬	谬
謭	谫
謯	詛
謱	嘍
謳	讴
謹	谨
謼	呼
謾	谩
譁	哗 嘩
譅	䜧
譈	憝 懟
證	𨨾 証 证
譌	訛
譎	憰 谲
譏	讥
譐	噂
譕	謨
譖	谮
識	𧨺 识
譙	誚 谯
譚	談 谭
譜	谱
譟	噪
警	儆
譫	谵
譭	䛼
譯	訳 译
議	议
譱	善
譲	讓
譴	谴
護	护
譸	𡆓 𡃮 𧪀 诪
譼	監
譽	域 誉
譾	謭 谫
讀	讀 读
讁	謫
讃	讚
讅	谉
讆	讏
變	変 𢒟 𢒪 𢒦 变
讋	詟
讌	燕 宴
讍	諤
讎	仇 𢢧 𠵁 𢛇 讐 雠
讐	仇 讎
讒	谗
讓	𦦬 让
讕	谰
讖	谶
讘	囁
讙	歡
讚	讃
讜	谠
讞	谳
讟	㾄
讠	言 訁
计	計
订	訂
讣	訃
认	認
讥	譏
讦	訐
讧	訌
讨	討
让	讓
讪	訕
讫	訖
讬	託
训	訓
议	議
讯	訊
记	記
讱	訒
讲	講
讳	諱
讴	謳
讵	詎
讶	訝
讷	訥
许	許
讹	訛
论	論
讻	訩
讼	訟
讽	諷
设	設
访	訪
诀	訣
证	證
诂	詁
诃	呵 訶
评	評
诅	詛
识	識
诇	詗
诈	詐
诉	訴
诊	診
诋	詆
诌	謅
词	詞
诎	詘
诏	詔
诐	詖
译	譯
诒	詒
诓	誆
诔	誄
试	試
诖	詿
诗	詩
诘	詰
诙	詼
诚	誠
诛	誅
诜	詵
话	話
诞	誕
诟	詬
诠	詮
诡	詭
询	詢
诣	詣
诤	諍
该	該
详	詳
诧	詫
诨	諢
诩	詡
诪	譸
诫	誡
诬	誣
语	語
诮	誚
误	誤
诰	誥
诱	誘
诲	誨
诳	誑
说	說 説
诵	誦
诶	唉 誒
请	請
诸	諸 諸
诹	諏
诺	諾
读	讀
诼	諑
诽	誹
课	課
诿	諉
谀	諛
谁	誰
谂	諗
调	調
谄	諂
谅	諒
谆	諄
谇	誶
谈	談
谉	讅
谊	誼
谋	謀
谌	諶
谍	諜
谎	謊
谏	諫
谐	諧
谑	謔
谒	謁
谓	謂
谔	諤
谕	諭
谖	諼
谗	讒
谘	咨 諮
谙	諳
谚	諺
谛	諦
谜	謎
谝	諞
谞	諝
谟	謨
谠	讜
谡	謖
谢	謝
谣	謠 謡
谤	謗
谥	謚
谦	謙
谧	謐
谨	謹
谩	謾
谪	謫
谫	謭 譾
谬	謬
谭	譚
谮	譖
谯	譙
谰	讕
谱	譜
谲	譎
谳	讞
谴	譴
谵	譫
谶	讖
谷	穀
谾	豅
谿	嵠
豄	𨽍
豅	谾
豆	𣅋 𤽋 𣅣 荳
豇	䜶
豈	岂
豊	豐
豋	𧰍 登
豎	竪 竖
豐	豊 𣍈 𧯮 丰
豑	秩
豓	艶 豔
豔	艶 豓
豕	𢁓 𧰧 𡰯
豘	豚
豚	豘
豜	豣
豝	羓
豟	𧲒
象	𤉢
豣	豜
豫	予 𠄛 預
豬	猪
豮	豶
豳	㟗 邠
豴	蹢
豵	䝋
豶	豮
豸	廌
豺	犲
豻	犴
貂	鼦
貉	狢
貊	貘
貌	皃 𧳒
貍	狸
貎	皃
貓	猫
貘	貊
貙	䝙
貛	獾
貝	敗 贝
貞	𠨀 贞
貟	贠
負	负
財	㒲 才 财
貢	贡
貧	𡧋 贫
貨	䞈 𣱷 货
販	𧶶 贩
貪	贪
貫	贯
責	𧵩 拆 责
貭	質
貮	二
貯	贮
貰	贳
貲	赀
貳	二 弍 贰
貴	𡭙 𧸋 贵
貶	贬
買	买
貸	贷
貺	𧵮 贶
費	费
貼	贴
貽	贻
貿	贸
賀	贺
賁	贲
賂	赂
賃	赁
賄	贿
賅	侅 赅
資	资
賈	贾
賉	恤
賊	戝 贼
賍	贓 贜
賑	赈
賒	赊
賓	𧶉 𡫅 𥦎 𡧍 賔 宾
賔	賓
賕	赇
賙	赒
賚	赉
賛	贊
賜	赐
賞	赏
賠	赔
賡	續 赓
賢	臤 贒 贤
賣	売 𧷨 卖
賤	𧶤 贱
賦	赋
賧	赕
質	貭 质
賫	齎 赍
賬	帳 账
賭	赌
賮	贐
賰	䞐
賴	𩓃 頼 赖
賵	𠙒 赗
賸	剩
賺	贃 𧸖 赚
賻	赙
購	购
賽	赛
賾	𡄙 赜
贁	敗
贃	賺 𧸖
贄	贽
贅	𧷌 𧸆 赘
贇	赟
贈	赠
贊	賛 赞
贋	偐 贗 赝
贍	赡
贏	赢
贐	賮 赆
贒	賢
贓	賍 贜 赃
贔	赑
贖	赎
贗	贋 偐 赝
贛	赣
贜	贓 賍 赃
贝	貝
贞	貞
负	負
贠	貟
贡	貢
财	財
责	責
贤	賢
败	敗
账	帳 賬
货	貨
质	質
贩	販
贪	貪
贫	貧
贬	貶
购	購
贮	貯
贯	貫
贰	二 貳
贱	賤
贲	賁
贳	貰
贴	貼
贵	貴
贶	貺
贷	貸
贸	貿
费	費
贺	賀
贻	貽
贼	賊
贽	贄
贾	賈
贿	賄
赀	貲
赁	賃
赂	賂
赃	贓 贜
资	資
赅	賅
赆	贐
赇	賕
赈	賑
赉	賚
赊	賒
赋	賦
赌	賭
赍	賫 齎
赎	贖
赏	賞
赐	賜
赑	贔
赒	賙
赓	賡
赔	賠
赕	賧
赖	賴
赗	賵
赘	贅
赙	賻
赚	賺
赛	賽
赜	賾
赝	贋 贗
赞	贊
赟	贇
赠	贈
赡	贍
赢	贏
赣	贛
赤	𤆍 烾
赦	𤆅
赨	雄
赪	赬
赬	䞓 赪
走	赱 㞫
赱	走
赵	趙
赶	趕
起	𨑓 𡆡 𨑔
趁	趂
趂	趁
趄	跙
越	𦈭 𧻂
趋	趨
趒	跳
趕	赶
趙	赵
趨	趋
趮	躁
趯	躍
趱	趲
趲	趱
足	疋 𤴕
趸	躉
跃	躍
跄	蹌
跐	跴
跖	蹠
跙	趄
跛	㝿
跞	躒
跡	蹟 迹 速
跥	跺
路	路
跳	趒
跴	踹 跐
践	踐
跶	躂
跷	蹺
跸	蹕
跹	躚
跺	跥
跻	躋
踁	硜
踆	蹲
踊	踴
踌	躊
踏	蹋
踐	践
踑	䟚
踖	𨅦
踦	犄
踨	蹤
踪	蹤
踬	躓
踭	㬹
踯	躑
踰	逾
踴	踊
踵	歱
踹	跴
踽	偊
蹄	蹏
蹈	𨂆
蹋	踏 蹹
蹌	牄 跄
蹏	蹄
蹑	躡
蹒	蹣
蹕	跸
蹝	屣 躧
蹟	跡 迹 速
蹠	𨂂 跖
蹢	𨅙 豴
蹣	蹒
蹤	踨 踪
蹧	遭
蹭	矰
蹮	躚
蹯	籵
蹰	躕
蹲	踆
蹴	蹵
蹵	蹴
蹶	蹷
蹷	蹶
蹹	蹋
蹺	蹻 跷
蹻	蹺
蹿	躥
躁	趮
躂	跶
躅	𨄃 䠱
躉	趸
躊	踌
躋	𢁃 䠁 𤼥 隮 跻
躍	趯 跃
躏	躪
躑	踯
躒	跞
躓	踬
躕	蹰
躗	躛
躚	蹮 跹
躛	躗
躜	躦
躡	蹑
躥	蹿
躦	躜
躧	屣 蹝
躪	躏
躬	躳
躭	耽 眈
躯	軀
躰	體
躱	躲
躲	躱
躳	躬
躶	裸
躷	矮
軀	躯
軄	職
軆	體 体
車	𠦴 车
軋	轧
軌	𨑍 𧗝 轨
軍	𡗽 军
軑	轪
軒	轩
軔	轫
軙	陳
軛	轭
軟	輭 软
転	轉
軣	轟
軤	轷
軫	轸
軰	輩
軲	轂 轱
軸	轴
軹	轵
軺	𨍳 轺
軻	轲
軼	轶
軽	輕
軾	轼
軿	輧
較	较
輅	辂
輇	辁
輈	辀
載	𡙺 儎 载
輊	轾
輌	輛
輒	輙 辄
輓	挽
輔	辅
輕	𨌷 𨓷 轻
輙	輒
輛	輌 辆
輜	辎
輝	煇 辉
輞	辋
輟	𨌸 辍
輥	辊
輦	輦 𨍻 襜 辇
輧	軿
輩	軰 辈
輪	輪 轮
輬	辌
輭	軟
輯	辑
輳	辏
輵	轕
輸	输
輻	輻 辐
輼	轀
輾	辗
輿	轝 舆
轀	辒
轂	𨍔 軲 毂
轄	鎋 辖
轅	辕
轆	樚 辘
轉	転 转
轍	辙
轎	轿
轔	辚
轕	輵
轗	㙳
轝	輿
轟	轰
轡	辔
轢	轢 轹
轤	轳
车	車
轧	軋
轨	軌
轩	軒
轪	軑
轫	軔
转	轉
轭	軛
轮	輪
软	軟
轰	轟
轱	軲
轲	軻
轳	轤
轴	軸
轵	軹
轶	軼
轷	軤
轸	軫
轹	轢
轺	軺
轻	輕
轼	軾
载	載
轾	輊
轿	轎
辀	輈
辁	輇
辂	輅
较	較
辄	輒
辅	輔
辆	輛
辇	輦
辈	輩
辉	輝
辊	輥
辋	輞
辌	輬
辍	輟
辎	輜
辏	輳
辐	輻
辑	輯
辒	轀
输	輸
辔	轡
辕	轅
辖	轄
辗	輾
辘	轆
辙	轍
辚	轔
辜	𢩍 𢻄 𡱨 𡲞
辞	辤 辭
辟	避 𠈳 𠊸
辠	罪
辢	辣
辣	辢
辤	辞 辭
辦	办
辧	辨
辨	弁 辯
辩	辯
辫	辮
辭	辞 辤 𤔧
辮	辫
辯	辨 辩
辰	辰 𠩟 𠨷 𨑄
辱	𢟲
農	莀 䢉 𦦥 辳 𨑇 𣊤 𨑋 𨑆 𦦤 农
辳	農
辵	辶
辶	辵
边	邊
辺	邊
辽	遼
达	達
迁	遷
迂	遇
迆	迤
过	過
迈	邁
迊	匝 帀
运	運
近	𣥍
迕	忤
还	還
这	這
进	進
远	遠
违	違
连	連
迟	遲
迣	迾
迤	迆
迥	逈
迨	逮
迩	邇
迪	廸
迫	廹
迬	往
迭	疊
迯	逃
迳	徑 逕
迴	回 廻
迹	跡 蹟 𨒏 速
迺	乃 廼
迻	移 拪
追	隨
迾	迣
退	𨓆 𨑧 𢓴 𢓇 𨔫
送	𨕪 𨕩
适	適
逃	迯 𨒯
选	選
逊	遜
逎	遒
逐	𢄘
递	遞
逓	遞
逕	徑 迳
逖	逷
這	这
通	𢓶
逞	期
速	𧫣 跡
造	艁
連	連 连
逥	回
逦	邐
逩	奔
逭	𨙕
逮	迨 逯
逯	逮
逰	游
週	周
進	𨙟 𨗃 进
逷	逖
逸	逸 𤖍
逹	達
逺	遠
逻	邏
逼	偪
逾	踰 㢏
逿	盪 𨌩
遀	隨
遁	𨔡 𨘹 𨙆
遂	𨒉 𨔱 𨓸 𨔲
遄	𨒎
遅	遲
遇	𠓱
遊	游 𨒰 汓 𨓎
運	𨔪 运
遍	徧
過	过
遑	徨
遒	逎
道	𨕥 衟 𡬹
達	达
違	违
遗	遺
遙	𨖈 遥
遜	愻 逊
遞	逓 递
遟	遲
遠	逺 𨖸 𢕱 远
遡	溯 泝
遥	遙
適	适
遭	蹧
遲	遅 邌 迟
遵	𨘊 𢍲
遶	繞
遷	迁 𨔰 𨙞 拪 𢰕 𢫥
選	选
遺	𨗮 𨖽 𨗭 遗
遼	遼 辽
避	辟 𨓶 𢕾
邁	迈
還	还
邅	㣶
邇	迩 𨖹
邉	邊
邊	边 𦍇
邌	遲
邏	邏 逻
邐	逦
邑	阝
邓	鄧
邕	雍
邝	鄺
邠	㟗 豳
邢	郉
邦	𤰫 𨚚 邫
邨	村
邫	邦
邬	鄔
邮	郵
邹	鄒
邺	鄴
邻	鄰
郁	喐 鬱
郄	隙 郤
郅	胝
郉	邢
郎	郞
郏	郟
郐	鄶
郑	鄭
郓	鄆
郛	𡎽
郞	郎
郟	郏
郤	郄
郦	酈
郧	鄖
部	卩
郭	𨟍
郰	鄹
郵	邮
郷	鄉
郸	鄲
都	都 𨛷
鄆	郓
鄉	郷 鄕 乡
鄒	邹
鄔	塢 邬
鄕	鄉
鄖	郧
鄙	𠴿
鄧	邓
鄭	郑
鄰	隣 厸 邻
鄲	郸
鄴	邺
鄶	郐
鄷	酆
鄹	郰
鄺	邝
酂	酇
酆	鄷
酇	酂
酈	郦
酉	丣 酋
酋	酉
酔	醉
酖	鴆
酝	醞 醖
酢	醋 榨
酦	醱
酧	酬 醻
酪	酪
酬	酧 醻
酱	醬
酸	𨢽
酹	儡
酽	釅
酾	釃
酿	釀
醃	腌
醇	𨣳 䣩
醉	酔
醊	餟
醋	酢
醑	湑
醒	惺
醖	醞 酝
醗	醱
醜	媿 𥆞 丑
醞	酝
醡	榨 詐
醤	醬
醩	糟
醫	医
醬	𨟻 酱
醱	酦
醴	醴
醻	酬 酧
醼	燕
釀	醸 酿
釁	衅
釃	酾
釅	酽
釆	采 𤓳
采	釆 埰 採
釈	釋
释	釋
釋	释
里	裏 裡
重	𡍴
野	埜 𡐨
量	量 𨤦 𨤥
釐	𨤺 厘
金	钅 𨤾 𨥄 釒
釒	金 钅
釓	钆
釔	钇
釕	钌
釖	劍
釗	钊
釘	钉
釙	钋
釜	釡
針	箴 鍼 针
釡	釜
釣	钓
釤	钐
釧	钏
釩	钒
釬	銲
釵	叉 钗
釷	钍
釹	钕
釺	钎
釼	劍
鈀	耙 钯
鈁	钫
鈃	钘
鈄	钭
鈆	鉛
鈈	钚
鈉	钠
鈍	钝
鈎	鉤 钩
鈐	𨥩 钤
鈑	钣
鈒	钑
鈔	钞
鈕	㺲 钮
鈞	銞 銁 钧
鈡	鍾
鈣	钙
鈥	钬
鈦	钛
鈧	钪
鈬	鐸
鈮	铌
鈰	铈
鈳	钶
鈴	鈴 铃
鈷	钴
鈸	钹
鈹	铍
鈺	钰
鈽	钸
鈾	铀
鈿	钿
鉀	钾
鉄	紩 鐵 銕
鉅	巨 钜
鉆	鑽 鉗
鉈	砣 𥓿 铊
鉉	铉
鉋	刨 铇
鉍	铋
鉏	鋤
鉑	铂
鉕	钷
鉗	箝 鉆 钳
鉚	铆
鉛	鈆 铅
鉞	戉 钺
鉢	缽 钵
鉤	鈎 钩
鉦	钲
鉬	钼
鉭	钽
鉱	礦
鉴	鑒
鉶	铏
鉸	铰
鉺	铒
鉻	铬
鉾	矛
鉿	铪
銀	银
銁	鈞
銃	铳
銅	铜
銍	铚
銑	铣
銓	铨
銕	鐵 鉄
銖	铢
銘	铭
銚	铫
銛	铦
銜	㘅 衔
銞	鈞
銠	铑
銣	铷
銥	铱
銦	铟
銨	铵
銩	铥
銪	铕
銫	铯
銬	铐
銭	錢
銮	鑾
銱	铞
銲	釬
銳	鋭 锐
銷	销
銹	鏽 锈
銻	厗 锑
銼	剉 锉
鋁	铝
鋂	萌
鋃	锒
鋄	錽
鋅	锌
鋇	钡
鋌	铤
鋏	铗
鋑	鐫 鑴
鋒	锋
鋙	铻
鋝	𨫏 锊
鋟	锓
鋣	铘
鋤	鉏 锄
鋥	锃
鋦	𨦴 锔
鋨	锇
鋩	铓
鋪	舖 铺
鋭	銳 锐
鋮	铖
鋯	锆
鋰	锂
鋱	铽
鋳	鑄
鋶	锍
鋸	锯
鋼	钢
錁	锞
錄	録 录
錆	锖
錇	锫
錈	锩
錏	铔
錐	锥
錒	锕
錕	锟
錘	鎚 锤
錙	锱
錚	铮
錛	锛
錟	锬
錠	锭
錡	锜
錢	钱
錦	锦
錨	锚
錩	锠
錫	㒪 锡
錬	煉
錮	锢
錯	䥘 错
錱	珍
録	錄 录
錳	锰
錶	表
錸	铼
錽	鋄
錾	鏨
鍀	锝
鍁	锨
鍃	锪
鍆	钔
鍇	锴
鍈	锳
鍉	匙
鍊	鍊
鍋	锅
鍍	镀
鍔	锷
鍘	铡
鍚	钖
鍛	煅 锻
鍜	煆
鍠	锽
鍤	锸
鍥	锲
鍩	锘
鍫	鍬
鍬	鍫 锹
鍰	鐶 锾
鍵	键
鍶	锶
鍺	锗
鍼	箴 針
鍾	钟 锺
鎂	镁
鎄	锿
鎇	镅
鎊	镑
鎋	轄
鎌	鐮
鎏	鏐
鎒	耨
鎔	熔 镕
鎖	鏁 鎻 锁
鎘	镉
鎙	槊
鎚	錘 锤
鎛	镈
鎜	盤
